Customer ID,ultima_compra,primera_compra,Frequency,Monetary,Recency
15069,2011-06-13 14:16:00,2011-06-13 14:16:00,1,1109.53,178
15070,2010-12-02 11:23:00,2009-12-15 13:49:00,3,843.25,372
15071,2011-09-07 11:43:00,2010-05-18 12:45:00,4,1455.56,93
15072,2010-08-17 15:46:00,2010-08-17 15:46:00,1,187.51999999999998,478
15073,2011-11-30 10:44:00,2010-01-27 08:48:00,8,2788.02,9
15074,2011-08-26 14:45:00,2010-08-29 11:47:00,3,1566.33,104
15075,2011-09-23 12:27:00,2011-09-23 12:27:00,1,773.03,77
15076,2011-06-20 08:23:00,2010-07-05 14:11:00,3,1447.74,172
15077,2010-08-02 11:13:00,2009-12-09 17:10:00,2,2428.08,494
15078,2011-12-02 15:41:00,2009-12-04 12:03:00,53,17761.88,6
15079,2011-05-11 12:45:00,2009-12-08 11:22:00,11,3767.35,212
15080,2010-10-08 11:52:00,2010-07-26 10:03:00,2,546.25,427
15081,2011-11-17 17:08:00,2010-06-22 10:25:00,12,1965.72,21
15082,2010-02-09 10:23:00,2010-02-09 10:23:00,1,93.35000000000001,668
15083,2011-03-28 12:18:00,2011-03-28 12:18:00,1,88.2,256
15084,2010-11-25 11:58:00,2010-03-04 10:45:00,2,965.2,379
15085,2009-12-10 11:47:00,2009-12-10 11:47:00,1,347.54,729
15086,2010-05-24 12:27:00,2010-03-24 13:56:00,2,218.53,564
15087,2011-03-03 10:34:00,2011-03-03 10:34:00,1,306.94,281
15088,2011-11-18 13:14:00,2011-10-03 14:05:00,2,1160.07,20
15089,2011-11-29 16:31:00,2011-08-03 14:14:00,6,2420.84,9
15090,2011-02-04 14:03:00,2011-02-04 14:03:00,1,381.32,307
15091,2011-10-03 12:47:00,2010-02-03 11:46:00,3,1046.6100000000001,67
15092,2011-05-08 14:10:00,2010-09-03 12:33:00,3,776.46,214
15093,2011-11-21 13:09:00,2009-12-08 12:46:00,23,14326.11,17
15094,2010-09-02 16:55:00,2010-03-05 12:56:00,2,83.0,462
15095,2011-08-28 12:01:00,2010-01-21 09:37:00,10,3141.64,103
15096,2011-10-28 10:27:00,2011-10-28 10:27:00,1,219.39000000000001,42
15097,2011-12-05 14:03:00,2010-05-05 14:22:00,3,908.35,3
15098,2011-06-10 15:33:00,2011-06-10 15:22:00,3,39916.5,181
15099,2011-09-16 13:13:00,2011-09-16 13:13:00,1,410.48,83
15100,2011-01-10 10:35:00,2010-01-07 14:33:00,7,2894.7,333
15101,2011-12-01 10:18:00,2010-04-28 15:00:00,6,1477.94,8
15102,2010-06-27 12:16:00,2010-06-11 10:16:00,2,554.67,530
15103,2011-11-08 14:53:00,2011-09-14 13:54:00,2,703.36,30
15104,2011-05-27 12:29:00,2011-03-02 14:16:00,2,1027.44,196
15105,2011-11-21 16:54:00,2010-03-23 12:18:00,9,3094.91,17
15106,2011-11-22 09:16:00,2011-03-15 12:52:00,5,1422.52,17
15107,2011-02-01 14:46:00,2010-09-14 10:47:00,9,940.35,310
15108,2011-07-21 10:24:00,2011-04-26 10:54:00,4,1300.25,141
15109,2011-04-08 09:58:00,2009-12-04 12:33:00,3,983.1,245
15110,2011-11-16 11:16:00,2010-08-11 15:49:00,6,1505.8500000000001,23
15111,2011-11-10 16:58:00,2010-04-26 13:12:00,5,2730.87,28
15112,2010-04-07 14:17:00,2010-04-07 14:17:00,1,209.4,610
15113,2011-11-30 08:23:00,2011-10-16 15:27:00,3,3609.33,9
15114,2011-11-09 15:05:00,2010-10-14 16:44:00,12,3400.12,29
15115,2011-11-21 14:59:00,2009-12-07 11:20:00,2,531.85,17
15116,2011-11-22 12:25:00,2011-05-19 08:50:00,4,1352.75,17
15117,2011-11-25 08:12:00,2010-03-15 13:39:00,8,2485.9700000000003,14
15118,2011-07-28 14:54:00,2011-07-28 14:54:00,1,244.8,133
15119,2011-04-08 09:08:00,2011-04-08 09:08:00,1,266.4,245
15120,2011-07-29 09:48:00,2011-07-29 09:48:00,1,358.82,133
15121,2011-10-20 14:51:00,2011-02-24 12:41:00,2,457.72,49
15122,2011-08-17 16:48:00,2010-03-30 14:05:00,11,4497.47,113
15123,2011-12-02 13:12:00,2010-03-16 09:49:00,5,4656.17,6
15124,2011-11-17 10:09:00,2010-02-26 10:49:00,4,450.82,22
15125,2011-11-14 13:57:00,2010-03-31 13:29:00,24,17024.87,24
15126,2010-06-21 12:31:00,2010-01-21 17:09:00,2,449.49,536
15127,2011-10-05 10:30:00,2010-07-08 10:07:00,2,711.5,65
15128,2011-10-10 13:54:00,2010-10-05 16:46:00,5,1783.68,59
15129,2011-10-20 14:40:00,2010-04-08 17:15:00,23,6860.18,49
15130,2011-06-23 10:15:00,2011-06-23 10:15:00,1,330.11,169
15131,2010-11-10 12:07:00,2010-11-10 12:07:00,1,80.28,394
15132,2011-11-21 17:10:00,2011-03-22 12:02:00,5,977.9300000000001,17
15133,2011-08-04 10:44:00,2010-07-07 12:31:00,5,1806.9,127
15134,2011-11-25 08:55:00,2010-10-13 12:44:00,10,1596.29,14
15135,2011-04-14 19:16:00,2010-06-01 13:33:00,2,305.68,238
15136,2011-12-07 12:26:00,2011-09-04 16:05:00,4,1286.7,2
15137,2010-07-07 09:41:00,2010-01-28 15:45:00,2,823.4,520
15138,2010-11-11 09:16:00,2010-11-11 09:16:00,1,502.52,393
15139,2011-04-14 11:39:00,2011-01-07 12:44:00,2,178.96,239
15140,2011-10-18 14:07:00,2010-09-23 13:07:00,8,3243.69,51
15141,2010-09-08 11:33:00,2010-03-28 15:58:00,7,1388.47,457
15142,2011-10-24 12:51:00,2010-07-27 09:05:00,6,2619.92,45
15143,2011-04-28 12:03:00,2010-10-03 13:58:00,2,563.63,225
15144,2011-12-01 15:12:00,2009-12-13 11:35:00,29,12160.31,7
15145,2011-12-05 17:21:00,2011-04-05 15:20:00,4,1194.73,3
15146,2011-06-28 12:09:00,2011-02-21 13:07:00,2,1327.16,164
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,1,623.5,239
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,1,301.29,10
15149,2011-07-29 10:58:00,2010-02-28 11:13:00,5,1554.6100000000001,133
15150,2011-11-22 12:52:00,2010-06-14 12:01:00,13,9001.08,16
15151,2010-10-12 16:37:00,2010-07-18 12:19:00,2,2085.61,422
15152,2011-11-30 12:32:00,2010-01-07 15:15:00,14,5263.83,9
15153,2011-11-08 17:09:00,2011-11-08 17:09:00,1,329.25,30
15154,2011-09-25 16:05:00,2010-08-18 17:41:00,3,1388.41,74
15155,2010-11-21 12:59:00,2010-11-21 12:59:00,1,383.96999999999997,382
15156,2011-12-08 18:22:00,2011-11-06 12:41:00,3,961.49,0
15157,2011-12-06 11:28:00,2009-12-10 14:44:00,5,2654.11,3
15158,2011-10-25 13:53:00,2010-11-03 13:46:00,2,606.02,44
15159,2011-12-08 12:05:00,2010-10-04 09:31:00,34,22116.73,1
15160,2010-12-17 14:15:00,2010-10-14 15:26:00,4,589.27,356
15161,2010-11-16 16:08:00,2010-11-16 16:08:00,1,119.92,387
15162,2009-12-08 13:14:00,2009-12-08 13:14:00,1,312.9,730
15163,2011-11-21 13:10:00,2011-05-31 15:22:00,2,304.47,17
15164,2011-10-02 12:05:00,2010-01-18 13:34:00,9,2068.92,68
15165,2010-12-01 14:03:00,2010-12-01 14:03:00,1,975.5,372
15166,2010-08-29 12:31:00,2010-08-29 12:31:00,1,167.16,467
15167,2011-01-23 12:41:00,2010-02-04 14:13:00,5,1659.67,320
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,1,106.56,25
15169,2010-11-22 13:04:00,2009-12-13 11:16:00,2,569.22,381
15170,2010-10-29 10:34:00,2010-10-29 10:34:00,1,81.15,406
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,1,1289.5,330
15172,2011-12-01 11:51:00,2011-04-17 11:56:00,5,1624.05,8
15173,2010-11-24 10:21:00,2010-04-01 12:26:00,7,1494.6,380
15174,2011-01-21 09:06:00,2010-10-25 09:40:00,2,481.46,322
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,1,224.14,71
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,1,988.04,667
15177,2010-10-10 12:48:00,2010-10-10 12:48:00,1,948.93,425
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,1,40.5,259
15179,2011-11-21 12:53:00,2009-12-03 12:27:00,13,7491.92,17
15180,2010-12-07 14:57:00,2010-04-29 15:27:00,3,904.4300000000001,366
15181,2011-10-04 13:58:00,2009-12-08 19:02:00,5,1200.2,65
15182,2011-07-08 13:37:00,2010-02-21 12:03:00,11,2998.952,153
15183,2010-06-10 10:43:00,2010-05-04 11:31:00,3,639.93,547
15184,2011-11-10 13:41:00,2009-12-16 12:06:00,4,689.95,28
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,1,310.62,69
15186,2011-11-25 14:58:00,2010-01-12 10:14:00,5,1403.2,13
15187,2011-12-08 11:56:00,2011-05-11 13:49:00,16,4777.18,1
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,1,310.43,724
15189,2011-12-08 13:22:00,2010-07-18 13:37:00,46,17524.38,0
15190,2010-10-01 13:09:00,2010-10-01 13:09:00,1,834.4399999999999,433
15191,2010-09-02 15:37:00,2010-01-20 12:35:00,3,588.05,462
15192,2011-08-12 11:41:00,2010-01-29 10:13:00,5,1981.39,119
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,1,499.32,60
15194,2011-12-06 15:10:00,2009-12-03 10:37:00,28,12427.69,2
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,2
15196,2010-10-03 10:50:00,2009-12-13 11:14:00,2,316.25,432
15197,2011-11-29 10:00:00,2009-12-11 12:56:00,6,1877.51,10
15198,2011-09-08 14:42:00,2010-01-19 10:01:00,5,571.35,91
15199,2011-10-11 15:12:00,2010-05-13 10:14:00,10,3122.4,58
15200,2010-08-02 09:38:00,2010-08-02 09:38:00,1,549.05,494
15201,2011-09-13 14:53:00,2010-04-07 14:50:00,7,1842.95,86
15202,2010-10-15 13:05:00,2010-10-15 12:39:00,3,6001.49,419
15203,2011-11-14 08:16:00,2009-12-08 18:06:00,15,4400.18,25
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,1,316.58,356
15205,2011-09-15 19:36:00,2011-08-04 16:07:00,2,653.24,84
15206,2011-11-29 13:41:00,2011-03-09 08:59:00,4,420.29999999999995,9
15207,2010-10-19 13:29:00,2010-06-10 17:29:00,3,683.9200000000001,415
15208,2011-12-08 17:24:00,2010-10-12 12:17:00,6,970.52,0
15209,2009-12-09 17:26:00,2009-12-09 17:26:00,1,178.98000000000002,729
15210,2011-04-28 16:11:00,2010-05-13 14:42:00,3,1176.19,224
15211,2011-10-10 13:31:00,2010-12-09 16:08:00,2,1277.48,59
15212,2011-04-12 13:45:00,2010-11-28 10:45:00,2,208.28,240
15213,2011-01-25 12:21:00,2011-01-14 11:05:00,2,328.35,318
15214,2011-12-08 12:07:00,2011-04-11 09:46:00,8,1661.44,1
15215,2011-10-24 11:41:00,2010-04-06 11:21:00,7,2422.43,46
15216,2011-09-13 11:41:00,2010-03-31 09:52:00,2,486.09,87
15217,2010-05-25 13:51:00,2010-05-25 13:51:00,1,426.24,562
15218,2011-11-29 11:48:00,2010-01-26 11:33:00,22,11516.57,10
15219,2011-06-16 16:57:00,2010-03-01 11:33:00,2,685.45,175
15220,2011-10-19 12:39:00,2011-03-04 10:24:00,6,1778.96,51
15221,2010-12-08 13:08:00,2010-03-12 10:40:00,4,2465.4500000000003,365
15222,2011-01-25 08:03:00,2009-12-16 13:49:00,11,3550.91,318
15223,2011-04-28 11:31:00,2009-12-05 11:19:00,5,1417.95,225
15224,2010-12-16 15:02:00,2010-01-15 16:14:00,5,871.36,357
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,1,409.40000000000003,233
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,1,154.41,310
15227,2011-11-03 11:59:00,2010-03-16 08:23:00,9,2488.4900000000002,36
15228,2011-10-04 13:56:00,2010-07-28 10:21:00,6,5580.2699999999995,65
15229,2010-05-02 13:50:00,2010-05-02 13:50:00,1,160.5,585
15230,2011-04-14 14:39:00,2011-04-13 11:04:00,2,429.6,238
15231,2010-03-28 15:12:00,2010-03-28 15:12:00,1,250.26,620
15232,2011-08-18 16:27:00,2011-07-22 12:21:00,2,612.06,112
15233,2010-11-03 13:36:00,2010-11-03 13:36:00,1,59.400000000000006,400
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,1,197.0,276
15235,2011-05-06 09:44:00,2010-11-16 12:48:00,16,2937.81,217
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,321.05,298
15237,2011-12-08 09:46:00,2011-04-26 15:04:00,4,1412.32,1
15238,2011-11-10 14:28:00,2011-06-08 16:00:00,3,1071.99,28
15239,2011-11-29 14:14:00,2011-09-22 09:53:00,2,780.59,9
15240,2011-10-26 09:50:00,2009-12-05 14:57:00,12,4459.98,44
15241,2011-10-04 09:05:00,2010-02-23 13:59:00,11,3050.16,66
15242,2010-10-13 15:33:00,2010-10-13 15:33:00,1,302.04,421
15243,2011-09-26 14:12:00,2010-09-30 17:28:00,2,927.2800000000001,73
15244,2011-10-05 13:19:00,2010-02-11 14:48:00,3,912.08,64
15245,2011-07-28 18:56:00,2010-04-23 14:23:00,8,4610.84,133
15246,2011-04-15 14:45:00,2010-06-02 11:28:00,3,780.4,237
15247,2011-08-09 12:52:00,2010-06-20 14:08:00,3,976.06,121
15248,2010-10-24 13:09:00,2010-06-23 14:34:00,3,1893.93,410
15249,2011-11-08 11:45:00,2010-03-26 14:51:00,18,9266.0,31
15250,2010-03-09 07:35:00,2010-03-09 07:35:00,1,60.0,640
15251,2011-11-30 15:02:00,2010-01-29 12:42:00,21,20324.54,8
15252,2011-11-03 13:30:00,2010-04-07 10:24:00,5,2103.41,35
15253,2011-11-23 16:22:00,2010-05-02 11:17:00,8,2055.09,15
15254,2011-08-04 15:04:00,2010-05-28 10:08:00,3,1088.35,126
15255,2011-10-04 12:43:00,2009-12-03 09:10:00,9,3729.42,66
15256,2011-07-14 11:47:00,2010-05-27 11:41:00,2,170.4,148
15257,2011-03-01 12:58:00,2010-10-21 14:03:00,2,685.9,282
15258,2011-06-24 12:30:00,2011-05-06 14:16:00,2,623.16,168
15259,2010-07-15 08:47:00,2010-01-26 09:41:00,4,1182.3799999999999,512
15260,2011-08-31 13:55:00,2009-12-06 11:45:00,25,9188.23,99
15261,2011-07-27 15:20:00,2010-10-01 11:59:00,4,1508.0,134
15262,2011-01-20 12:16:00,2010-08-08 15:55:00,3,418.82,323
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,106
15264,2011-10-06 13:49:00,2010-06-27 13:29:00,2,848.4,63
15265,2011-07-11 14:46:00,2009-12-01 17:08:00,4,3345.64,150
15266,2011-01-05 13:40:00,2010-01-07 12:19:00,5,852.21,337
15267,2011-11-17 15:59:00,2011-06-10 10:24:00,5,1717.36,21
15268,2010-08-18 10:33:00,2010-04-13 11:27:00,3,961.9000000000001,478
15269,2011-11-16 09:32:00,2010-11-14 12:58:00,3,1225.3600000000001,23
15270,2011-11-24 09:24:00,2009-12-17 15:02:00,21,8524.86,15
15271,2011-12-02 14:11:00,2010-08-05 14:57:00,24,4709.54,6
15272,2011-10-13 12:59:00,2010-02-14 13:39:00,6,2085.48,56
15273,2010-04-19 11:31:00,2010-04-19 11:31:00,1,228.96,599
15274,2011-12-05 16:57:00,2011-11-21 14:17:00,2,716.57,3
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,1,615.14,37
15276,2011-10-04 16:39:00,2010-10-01 12:24:00,4,649.53,65
15277,2011-10-24 10:08:00,2010-10-10 16:02:00,2,476.34,46
15278,2010-05-27 10:03:00,2010-02-12 14:53:00,4,496.15999999999997,561
15279,2010-12-20 10:48:00,2010-02-02 10:15:00,5,1580.54,354
15280,2011-06-20 17:14:00,2010-05-17 14:17:00,3,406.21999999999997,171
15281,2011-10-12 09:10:00,2010-10-08 12:14:00,16,8543.57,58
15282,2010-05-18 16:27:00,2010-05-18 16:27:00,1,348.59,569
15283,2010-11-14 14:54:00,2010-07-09 15:46:00,3,148.33,389
15284,2010-07-27 13:25:00,2010-07-27 13:25:00,1,24.75,499
15285,2010-10-28 09:46:00,2010-10-28 09:46:00,1,94.92,407
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,1,240.55,49
15287,2011-11-17 15:34:00,2009-12-02 12:13:00,5,856.03,21
15288,2011-10-27 16:58:00,2010-02-12 15:27:00,10,3883.13,42
15289,2011-11-10 13:49:00,2010-03-28 11:45:00,5,1593.09,28
15290,2011-12-05 11:39:00,2010-02-24 10:15:00,26,10496.28,4
15291,2011-11-14 11:02:00,2009-12-03 11:09:00,40,13846.56,25
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,180.94,200
15293,2010-02-12 11:54:00,2010-02-12 11:54:00,1,247.5,665
15294,2010-10-25 11:45:00,2010-10-25 11:45:00,1,233.35,410
15295,2010-02-23 13:03:00,2010-02-23 13:03:00,1,217.23999999999998,653
15296,2011-10-20 11:47:00,2010-01-21 13:48:00,12,10342.83,50
15297,2011-11-29 16:32:00,2011-10-07 09:42:00,3,641.94,9
15298,2011-12-07 17:17:00,2009-12-08 17:04:00,23,9459.37,1
15299,2011-10-03 14:19:00,2010-01-12 11:34:00,10,7991.54,66
15300,2011-10-06 17:08:00,2011-10-06 17:08:00,1,496.44,63
15301,2011-10-20 09:57:00,2010-09-15 15:41:00,17,7603.4400000000005,50
15302,2009-12-09 13:11:00,2009-12-09 13:11:00,1,308.0,729
15303,2011-02-22 13:59:00,2010-01-25 09:42:00,3,1224.18,289
15304,2011-10-10 10:23:00,2010-10-14 10:24:00,9,919.5500000000001,60
15305,2010-06-02 13:50:00,2010-06-02 13:50:00,1,93.6,554
15306,2011-10-06 12:56:00,2010-02-18 17:12:00,9,3484.73,63
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,1,205.3,95
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,1,310.47,273
15309,2010-04-08 11:11:00,2009-12-04 13:01:00,4,797.96,610
15310,2010-08-18 11:38:00,2010-08-18 11:38:00,1,1634.64,478
15311,2011-12-09 12:00:00,2009-12-01 11:21:00,208,116771.16,0
15312,2011-09-25 13:10:00,2009-12-16 09:23:00,12,2930.19,74
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,109
15314,2011-05-24 14:39:00,2010-10-07 15:41:00,3,820.4499999999999,198
15315,2011-10-06 12:51:00,2011-08-15 15:17:00,2,570.5,63
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,326
15317,2010-01-31 15:55:00,2010-01-31 15:55:00,1,129.75,676
15318,2011-12-06 11:30:00,2011-12-06 11:30:00,1,312.62,3
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,204.5,283
15320,2011-10-26 13:27:00,2011-10-26 13:27:00,1,267.13,43
15321,2011-09-30 09:40:00,2010-02-03 09:47:00,12,6709.7300000000005,70
15322,2011-09-15 09:34:00,2010-08-20 13:10:00,2,1390.86,85
15323,2010-05-26 10:01:00,2010-02-16 09:21:00,3,434.6,562
15324,2010-01-07 14:37:00,2010-01-07 14:37:00,1,140.22000000000003,700
15325,2011-08-28 11:55:00,2010-02-16 13:30:00,8,1602.01,103
15326,2011-01-10 11:38:00,2009-12-01 13:19:00,5,1700.52,333
15327,2011-10-18 11:55:00,2011-10-18 11:55:00,1,208.75,52
15328,2010-10-28 09:05:00,2010-10-28 09:05:00,1,107.24,407
15329,2011-10-31 15:36:00,2009-12-14 12:18:00,11,2984.33,38
15330,2011-11-07 17:50:00,2011-10-10 12:30:00,2,714.96,31
15331,2010-07-28 09:42:00,2010-04-09 14:26:00,3,767.91,499
15332,2010-12-08 14:43:00,2010-07-14 13:01:00,6,6553.74,365
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1028.56,207
15334,2011-07-06 11:22:00,2011-06-19 13:51:00,3,351.67,156
15335,2011-10-17 12:50:00,2011-10-17 12:50:00,1,173.97,53
15336,2010-11-03 12:39:00,2010-11-03 12:39:00,1,240.5,401
15337,2010-10-24 15:29:00,2010-10-24 15:29:00,1,373.02,410
15338,2010-01-31 14:25:00,2010-01-31 14:25:00,1,283.43,676
15339,2011-10-04 12:51:00,2010-02-08 13:38:00,7,1827.84,65
15340,2010-05-27 10:27:00,2010-05-27 10:27:00,1,105.5,561
15341,2011-09-20 09:40:00,2010-09-16 16:41:00,2,2402.7200000000003,80
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,406.09,129
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,1,364.5,86
15344,2011-12-09 10:45:00,2011-09-26 14:48:00,3,563.94,0
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,1,393.54,45
15346,2011-01-11 11:18:00,2010-10-04 15:11:00,3,596.12,332
15347,2010-12-08 15:25:00,2010-09-28 12:50:00,4,1363.6,365
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,1,158.04,71
15349,2011-07-04 16:06:00,2011-06-05 15:46:00,2,473.81,157
15350,2010-12-01 13:33:00,2010-11-21 15:14:00,2,663.25,372
15351,2011-11-27 12:52:00,2010-10-03 12:18:00,10,3738.29,11
15352,2010-06-09 11:28:00,2010-06-09 11:28:00,1,114.95,548
15353,2011-03-30 12:15:00,2009-12-02 11:33:00,7,3175.95,254
15354,2010-04-15 16:24:00,2010-04-15 16:17:00,3,284.4,602
15355,2011-11-10 13:44:00,2011-10-17 15:22:00,2,277.05,28
15356,2011-11-08 13:11:00,2010-10-13 13:12:00,13,3464.95,30
15358,2011-12-05 09:04:00,2009-12-07 12:19:00,42,17050.41,4
15359,2010-02-15 10:47:00,2010-01-15 11:30:00,8,181.35,662
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,1,427.93,39
15361,2010-12-13 09:52:00,2010-06-14 13:27:00,4,689.07,361
15362,2010-09-17 10:37:00,2009-12-01 09:08:00,2,613.08,448
15363,2010-12-02 12:28:00,2010-08-04 08:41:00,2,1004.11,372
15364,2011-09-05 09:46:00,2011-03-30 13:39:00,2,913.19,95
15365,2011-11-14 08:29:00,2010-02-04 16:43:00,13,4557.13,25
15366,2011-09-25 15:01:00,2010-02-26 10:10:00,7,2389.08,74
15367,2011-10-13 14:13:00,2009-12-10 14:20:00,11,5081.33,56
15368,2011-11-18 14:42:00,2010-11-10 15:52:00,2,722.74,20
15369,2010-08-04 13:54:00,2009-12-08 07:43:00,11,6251.26,491
15370,2011-10-30 10:58:00,2010-10-25 12:08:00,8,3739.01,40
15371,2010-02-15 13:14:00,2010-02-15 13:14:00,1,59.400000000000006,661
15372,2011-07-25 16:39:00,2010-02-14 11:24:00,8,6017.06,136
15373,2011-12-01 15:05:00,2010-05-02 11:57:00,17,3421.39,7
15374,2011-08-03 09:59:00,2010-03-25 12:03:00,2,307.32,128
15375,2010-01-18 15:38:00,2010-01-18 15:38:00,1,60.959999999999994,689
15376,2011-10-30 15:04:00,2011-05-01 13:45:00,3,1233.3600000000001,39
15377,2010-11-22 08:55:00,2010-10-20 11:42:00,4,1211.75,382
15378,2010-09-03 11:30:00,2010-07-26 08:47:00,2,246.5,462
15379,2011-06-23 13:13:00,2010-11-04 11:59:00,8,4877.84,168
15380,2011-12-01 12:13:00,2009-12-01 13:50:00,11,3479.0600000000004,8
15381,2011-05-10 11:55:00,2010-05-05 14:35:00,5,1890.5700000000002,213
15382,2011-11-25 10:58:00,2009-12-04 14:13:00,12,13733.550000000001,14
15384,2011-06-23 10:57:00,2010-04-26 12:38:00,4,2027.79,169
15385,2011-10-30 15:11:00,2010-01-31 13:02:00,3,942.08,39
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,394.14,185
15387,2010-08-04 16:05:00,2010-08-04 16:05:00,1,468.65,491
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,140.54,269
15389,2011-06-20 16:18:00,2010-01-27 12:44:00,5,2733.8,171
15390,2010-11-08 15:19:00,2010-10-26 17:23:00,2,1216.66,395
15391,2010-05-04 15:04:00,2010-05-04 15:04:00,1,289.87,583
15392,2011-12-05 11:01:00,2010-10-04 12:50:00,7,2911.62,4
15393,2011-11-23 16:48:00,2009-12-15 17:56:00,5,891.34,15
15394,2011-11-30 11:49:00,2009-12-15 19:05:00,11,5286.8,9
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,107.45,325
15396,2011-08-19 10:56:00,2010-05-05 09:04:00,2,796.38,112
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,94.0,289
15398,2011-11-23 16:47:00,2011-09-22 14:56:00,2,1345.53,15
15399,2011-12-08 13:04:00,2011-09-21 15:57:00,3,815.77,0
15400,2011-09-08 13:57:00,2010-05-28 08:33:00,8,1302.3,91
15401,2010-09-13 13:42:00,2010-05-20 10:56:00,2,216.95000000000002,451
15402,2011-07-14 12:17:00,2010-04-27 12:12:00,6,1830.54,148
15403,2010-08-05 12:21:00,2009-12-09 12:45:00,2,170.88,491
15404,2010-11-29 11:03:00,2010-11-29 11:03:00,1,257.06,375
15405,2011-06-03 14:44:00,2010-05-12 15:56:00,2,659.84,188
15406,2011-11-08 13:22:00,2010-09-12 13:06:00,4,975.87,30
15407,2011-11-06 11:55:00,2011-02-07 13:18:00,4,1056.44,33
15408,2011-03-20 15:02:00,2011-03-20 15:02:00,1,267.18,263
15409,2009-12-18 15:35:00,2009-12-18 15:35:00,1,131.25,720
15410,2011-09-16 14:47:00,2010-04-19 08:57:00,10,4685.72,83
15411,2011-11-13 15:19:00,2011-06-10 12:30:00,4,1358.88,25
15412,2011-06-21 15:24:00,2011-06-21 15:24:00,1,190.53,170
15413,2010-01-17 11:33:00,2009-12-01 10:18:00,5,6798.72,691
15414,2011-11-30 09:50:00,2011-04-11 13:45:00,3,774.9000000000001,9
15415,2011-01-30 14:13:00,2011-01-30 14:13:00,1,572.8100000000001,312
15416,2011-10-06 09:38:00,2010-02-01 11:55:00,7,4572.82,64
15417,2011-09-15 15:26:00,2011-09-15 15:26:00,1,508.8,84
15418,2010-10-10 13:38:00,2010-05-02 11:31:00,2,452.32,424
15419,2011-11-15 09:23:00,2011-11-15 09:23:00,1,135.86,24
15420,2010-10-01 15:46:00,2009-12-05 13:29:00,6,743.0,433
15421,2011-10-12 09:20:00,2009-12-07 15:10:00,10,3805.34,58
15422,2011-01-20 16:17:00,2010-02-07 11:52:00,7,1619.97,322
15423,2011-11-01 14:01:00,2010-03-28 13:42:00,3,266.89,37
15424,2011-03-30 13:02:00,2010-09-02 17:17:00,3,597.78,253
15425,2010-11-04 18:13:00,2010-02-14 12:36:00,4,1944.57,399
15426,2011-11-20 15:36:00,2010-05-02 15:10:00,9,2615.39,18
15427,2011-11-06 14:29:00,2011-10-23 14:47:00,3,1483.14,32
15428,2011-11-24 16:54:00,2009-12-17 17:46:00,4,762.75,14
15429,2011-11-13 12:28:00,2011-09-25 13:42:00,2,397.35,26
15430,2010-08-29 10:42:00,2010-06-29 15:04:00,2,954.75,467
15431,2010-07-25 12:44:00,2010-07-25 12:44:00,1,153.24,502
15432,2011-11-16 16:30:00,2010-06-16 14:34:00,2,320.76,22
15433,2011-05-10 10:45:00,2011-03-17 14:12:00,2,533.3,213
15434,2011-12-01 13:33:00,2010-01-24 15:35:00,11,2567.06,7
15435,2011-11-17 16:39:00,2011-11-17 16:39:00,1,149.29,21
15436,2011-11-27 16:05:00,2011-04-19 16:52:00,3,1122.53,11
15437,2011-03-22 13:11:00,2010-03-09 10:45:00,2,393.45,261
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,130
